Fecha y Hora de Inicio (dd/MM/aaaa  HH:mm:ss),Fecha y Hora de Finalización (dd/MM/aaaa  HH:mm:ss),"PM10 (ug/m3)
Condición Estándar",Velocidad del Viento (m/s),Dirección del viento (Grados),Temperatura 10cm (°C),Precipitación (mm),Presión atmosférica (mm Hg),Humedad Relativa 10m (%),Radiación Solar Global (W/m2)
01/16/2022 04:00:00 PM,01/16/2022 04:59:59 PM,22.5338568,0.6128205,175.8538462,30.2769231,0,756.3865385,65.9717949,135.3410256
01/16/2022 05:00:00 PM,01/16/2022 05:59:59 PM,24.8019768,0.2552632,135.7973684,29.331579,0,756.4657895,66.9131579,40.7631579
01/16/2022 06:00:00 PM,01/16/2022 06:59:59 PM,22.3527105,0.3789474,171.3684211,27.8868421,0,756.8644737,73.7736842,0.2078947
01/16/2022 07:00:00 PM,01/16/2022 07:59:59 PM,36.0933084,1.2692308,314.5769231,26.7384615,0,757.5557692,80.0615385,0
01/16/2022 08:00:00 PM,01/16/2022 08:59:59 PM,28.7389142,1.0538462,317.0358974,25.9025641,0,758.1673077,85.3358974,0
01/16/2022 09:00:00 PM,01/16/2022 09:59:59 PM,31.7217048,0.9342105,315.8684211,25.3078947,0,758.4809211,88.3868421,0
01/16/2022 10:00:00 PM,01/16/2022 10:59:59 PM,25.91524,0.9,313.7487179,25.1948718,0,758.6730769,89.6589744,0
01/16/2022 11:00:00 PM,01/16/2022 11:59:59 PM,30.0723687,1.2333333,311.8205128,24.9794872,0,758.6365385,91.5230769,0
01/17/2022 12:00:00 AM,01/17/2022 12:59:59 AM,53.0944946,1.2,312.8657895,24.5605263,0,758.3111842,93.5026316,0
01/17/2022 01:00:00 AM,01/17/2022 01:59:59 AM,22.0266763,1.0447368,310.6342105,24.2868421,0,757.7822368,95,0
01/17/2022 02:00:00 AM,01/17/2022 02:59:59 AM,17.8877079,1.1282051,310.1589744,24.2435897,0,757.3288462,95.4128205,0
01/17/2022 03:00:00 AM,01/17/2022 03:59:59 AM,19.0517917,0.8205128,310.525641,24.2461539,0,757.1653846,95.2589744,0
01/17/2022 04:00:00 AM,01/17/2022 04:59:59 AM,17.5609323,0.2894737,207.1868421,24.4789474,0,757.3796053,94.7842105,0
01/17/2022 05:00:00 AM,01/17/2022 05:59:59 AM,26.8863568,0.5641026,282.8923077,25.1794872,0,757.6019231,92.5846154,0
01/17/2022 06:00:00 AM,01/17/2022 06:59:59 AM,45.7353191,0.6384615,302.2974359,25.6923077,0,757.8711538,90.5564103,8.5230769
01/17/2022 07:00:00 AM,01/17/2022 07:59:59 AM,59.8967045,0.8868421,293.4631579,26.3473684,0,758.3486842,87.3184211,55.9052632
01/17/2022 08:00:00 AM,01/17/2022 08:59:59 AM,60.5481572,1.7289474,311.3473684,27.5921053,0,758.6546053,80.881579,78.2026316
01/17/2022 09:00:00 AM,01/17/2022 09:59:59 AM,27.7416259,1.6948718,308.8641026,29.3230769,0,758.8057692,73.7871795,112.5666667
01/17/2022 10:00:00 AM,01/17/2022 10:59:59 AM,38.2578205,1.4368421,302.2921053,31.0763158,0,758.5855263,66.8184211,275.3026316
01/17/2022 11:00:00 AM,01/17/2022 11:59:59 AM,50.0178769,1.3128205,300.8435897,32.648718,0,758.2711538,60.6179487,726.5846154
01/17/2022 12:00:00 PM,01/17/2022 12:59:59 PM,48.3475284,0.8076923,262.5794872,34.3076923,0,757.7884615,56.4641026,760.3461538
01/17/2022 01:00:00 PM,01/17/2022 01:59:59 PM,54.228684,1.0102564,267.8948718,33.5384615,0,756.8903846,60.4102564,466.8205128
01/17/2022 02:00:00 PM,01/17/2022 02:59:59 PM,54.2449838,1.2513514,316.4216216,30.5837838,0,756.4682432,69.5648649,194.8459459
01/17/2022 03:00:00 PM,01/17/2022 03:59:59 PM,46.5054772,0.9794872,289.8461538,31.5230769,0,755.9557692,65.0948718,244.0179487
01/17/2022 04:00:00 PM,01/17/2022 04:59:59 PM,44.4631551,1.3205128,294.8769231,30.8512821,0,755.7076923,66.7717949,84.3897436
01/17/2022 05:00:00 PM,01/17/2022 05:59:59 PM,48.7246199,1.8815789,312.8368421,28.981579,0,755.9585526,69.6842105,29.9394737
01/17/2022 06:00:00 PM,01/17/2022 06:59:59 PM,36.9883636,2.1435897,310.1205128,27.2333333,0,756.4403846,79.2512821,0.2333333
01/17/2022 07:00:00 PM,01/17/2022 07:59:59 PM,27.9284105,2.0315789,309.6263158,26.4342105,0,756.8467105,85.0578947,0
01/17/2022 08:00:00 PM,01/17/2022 08:59:59 PM,30.0857109,1.4184211,311.3842105,26.2605263,0,757.4467105,86.7,0
01/17/2022 09:00:00 PM,01/17/2022 09:59:59 PM,29.0447486,1.7333333,311.0333333,26.3051282,0,757.8096154,86.2820513,0
01/17/2022 10:00:00 PM,01/17/2022 10:59:59 PM,29.3883811,1.9564103,311.1589744,26.5538462,0,757.9538462,85.3025641,0
01/17/2022 11:00:00 PM,01/17/2022 11:59:59 PM,24.8211562,2.0447368,313.05,26.6342105,0,757.8927632,84.4473684,0
01/18/2022 12:00:00 AM,01/18/2022 12:59:59 AM,29.3270139,2.0461538,311.1358974,26.6461539,0,757.7134615,83.848718,0
01/18/2022 01:00:00 AM,01/18/2022 01:59:59 AM,25.7810218,2.0615385,310.2358974,26.6410256,0,757.2288462,82.5,0
01/18/2022 02:00:00 AM,01/18/2022 02:59:59 AM,31.1070641,1.6947368,309.2342105,26.5342105,0,756.7736842,84.4552632,0
01/18/2022 03:00:00 AM,01/18/2022 03:59:59 AM,35.2873087,1.4842105,313.0421053,26.5894737,0,756.6611842,84.1342105,0
01/18/2022 04:00:00 AM,01/18/2022 04:59:59 AM,35.8923121,1.8205128,311.1923077,26.4564103,0,756.8288462,84.0820513,0
01/18/2022 05:00:00 AM,01/18/2022 05:59:59 AM,36.6298008,2.1333333,310.3128205,26.2794872,0,757.025,83.7102564,0
01/18/2022 06:00:00 AM,01/18/2022 06:59:59 AM,37.3828412,2.0684211,312.5210526,26.1894737,0,757.3480263,83.6947368,6.4578947
01/18/2022 07:00:00 AM,01/18/2022 07:59:59 AM,34.1941726,1.4820513,318.5923077,26.1589744,0,757.9211538,83.6333333,48.0307692
01/18/2022 08:00:00 AM,01/18/2022 08:59:59 AM,49.6104776,1.574359,322.0410256,27.3410256,0,758.6692308,78.6384615,120.8282051
01/18/2022 09:00:00 AM,01/18/2022 09:59:59 AM,30.672571,1.9052632,338.9052632,28.7,0,758.6328947,72.731579,127.0815789
01/18/2022 10:00:00 AM,01/18/2022 10:59:59 AM,34.8588603,1.4447368,309.1894737,30.4421053,0,758.2736842,66.3447368,237.2526316
01/18/2022 11:00:00 AM,01/18/2022 11:59:59 AM,37.5724509,1.2641026,310.2410256,32.1128205,0,757.7865385,60.325641,520.6794872
01/18/2022 12:00:00 PM,01/18/2022 12:59:59 PM,40.3591331,0.9552632,288.3157895,34.3052632,0,757.2848684,53.4368421,691.4394737
01/18/2022 01:00:00 PM,01/18/2022 01:59:59 PM,43.6430419,1.0435897,287.9333333,35.1384615,0,756.4894737,53.0512821,702.4052632
01/18/2022 02:00:00 PM,01/18/2022 02:59:59 PM,88.7749662,1.4538462,292.3820513,33.9358974,0,755.9038462,56.2794872,587.2871795
01/18/2022 03:00:00 PM,01/18/2022 03:59:59 PM,83.8403342,2.2026316,305.7868421,32.2052632,0,755.4986842,59.4552632,324.9
01/18/2022 04:00:00 PM,01/18/2022 04:59:59 PM,55.1658035,2.3552632,308.6789474,30.1368421,0,755.4118421,66.2026316,124.8078947
01/18/2022 05:00:00 PM,01/18/2022 05:59:59 PM,53.7059626,2.4025641,310.3974359,28.3461539,0,755.5673077,72.6769231,55.9589744
01/18/2022 06:00:00 PM,01/18/2022 06:59:59 PM,36.6005395,2.8282051,307.4025641,26.948718,0,755.8980769,78.8692308,0.8692308
01/18/2022 07:00:00 PM,01/18/2022 07:59:59 PM,27.4921297,2.6894737,314.3763158,26.4131579,0,756.5921053,81.0210526,26.5447368
01/18/2022 08:00:00 PM,01/18/2022 08:59:59 PM,27.3233457,1.6871795,327.2794872,26.1,0,757.2480769,82.0282051,0
01/18/2022 09:00:00 PM,01/18/2022 09:59:59 PM,35.2604179,1.0282051,324.9948718,25.7076923,0,757.8730769,81.6589744,0
01/18/2022 10:00:00 PM,01/18/2022 10:59:59 PM,43.1996654,1.7384615,314.2666667,25.6153846,0,757.6807692,79.874359,0
01/18/2022 11:00:00 PM,01/18/2022 11:59:59 PM,21.9792642,1.8567568,317.2054054,25.5783784,0,757.3560811,80.1486487,0
01/19/2022 12:00:00 AM,01/19/2022 12:59:59 AM,24.2491832,1.1641026,326.3820513,25.0948718,0,757.1038462,82.8102564,0
01/19/2022 01:00:00 AM,01/19/2022 01:59:59 AM,72.5570174,0.7871795,309.8128205,24.4974359,0,756.6096154,85.648718,0
01/19/2022 02:00:00 AM,01/19/2022 02:59:59 AM,35.6462018,0.2842105,115.4131579,24.0263158,0,756.0947368,87.7947368,0
01/19/2022 03:00:00 AM,01/19/2022 03:59:59 AM,21.4139745,0.1897436,118.3846154,23.4153846,0,755.9519231,90.1589744,0
01/19/2022 04:00:00 AM,01/19/2022 04:59:59 AM,19.3676347,0.2487179,128.4974359,22.7564103,0,756.0365385,92.4102564,0
01/19/2022 05:00:00 AM,01/19/2022 05:59:59 AM,30.4912906,0.3078947,142,22.5657895,0,756.4125,93.0894737,0
01/19/2022 06:00:00 AM,01/19/2022 06:59:59 AM,38.4010399,0.2263158,123.1736842,22.4026316,0,756.8269737,93.6657895,7.1894737
01/19/2022 07:00:00 AM,01/19/2022 07:59:59 AM,36.5930362,0.6102564,262.4641026,24.0641026,0,757.2788462,89.6,49.9230769
01/19/2022 08:00:00 AM,01/19/2022 08:59:59 AM,41.7780717,1.2461538,321.6564103,26.648718,0,757.8538462,78.9820513,54.0128205
01/19/2022 09:00:00 AM,01/19/2022 09:59:59 AM,38.3270179,0.9605263,311.2,28.9105263,0,758.0486842,70.4684211,66.2947368
01/19/2022 10:00:00 AM,01/19/2022 10:59:59 AM,37.0191696,0.65,244.3125,31.605,0,757.815,59.03,234.43
01/19/2022 11:00:00 AM,01/19/2022 11:59:59 AM,46.2647842,1.3973684,199.8026316,32.7105263,0,757.3361842,58.5052632,741.3131579
01/19/2022 12:00:00 PM,01/19/2022 12:59:59 PM,50.3398796,1.2794872,202.7307692,33.3666667,0,756.8442308,55.0615385,762.5102564
01/19/2022 01:00:00 PM,01/19/2022 01:59:59 PM,51.1175056,1.0394737,219.7657895,33.9973684,0,756.2092105,51.6657895,712.1315789
01/19/2022 02:00:00 PM,01/19/2022 02:59:59 PM,41.5832603,1.0447368,223.5131579,33.8236842,0,755.6131579,51.3868421,604.1342105
01/19/2022 03:00:00 PM,01/19/2022 03:59:59 PM,53.74175,0.8,263.8846154,32.9846154,0,755.1865385,53.7923077,346.4820513
01/19/2022 04:00:00 PM,01/19/2022 04:59:59 PM,39.5965776,0.9384615,277.7897436,30.8076923,0,755.0346154,64.2923077,87.9897436
01/19/2022 05:00:00 PM,01/19/2022 05:59:59 PM,43.2387379,1.4973684,304.5631579,29.2394737,0,755.0901316,69.1710526,29.531579
01/19/2022 06:00:00 PM,01/19/2022 06:59:59 PM,39.8934464,1.5076923,311.6769231,27.4358974,0,755.15,78.3871795,0.5025641
01/19/2022 07:00:00 PM,01/19/2022 07:59:59 PM,40.6376675,1.4333333,316.3589744,26.5871795,0,755.3365385,84.0641026,0
01/19/2022 08:00:00 PM,01/19/2022 08:59:59 PM,39.0591254,1.1684211,320.1473684,25.881579,0,755.6526316,86.7026316,0
01/19/2022 09:00:00 PM,01/19/2022 09:59:59 PM,51.2602206,0.9052632,244.1815789,25.3684211,0,756.0355263,86.8526316,0
01/19/2022 10:00:00 PM,01/19/2022 10:59:59 PM,35.6928486,0.5948718,266.5461538,24.9692308,0,756.3019231,88.2333333,0
01/19/2022 11:00:00 PM,01/19/2022 11:59:59 PM,35.762341,0.4358974,158.3538462,24.5128205,0,756.1884615,88.9615385,0
01/20/2022 12:00:00 AM,01/20/2022 12:59:59 AM,31.3085818,0.4657895,191.4421053,23.4526316,0,755.7848684,91.8894737,0
01/20/2022 01:00:00 AM,01/20/2022 01:59:59 AM,25.6918765,0.3153846,173.3025641,23.3589744,0,755.1980769,91.9538462,0
01/20/2022 02:00:00 AM,01/20/2022 02:59:59 AM,30.5913063,0.4128205,155.6641026,22.9205128,0,754.7923077,92.8641026,0
01/20/2022 03:00:00 AM,01/20/2022 03:59:59 AM,24.754279,0.5394737,241.0815789,22.7078947,0,754.6361842,93.8236842,0
01/20/2022 04:00:00 AM,01/20/2022 04:59:59 AM,21.1562621,0.5921053,309.2842105,22.7210526,0,754.6440789,94.1947368,0
01/20/2022 05:00:00 AM,01/20/2022 05:59:59 AM,32.1746652,0.3025641,167.2410256,22.9897436,0,754.8865385,94.0846154,0
01/20/2022 06:00:00 AM,01/20/2022 06:59:59 AM,40.7633668,0.3128205,121.4717949,22.3923077,0,755.1038462,94.6923077,7.0641026
01/20/2022 07:00:00 AM,01/20/2022 07:59:59 AM,48.6840644,0.7972973,312.9368421,24.2421053,0,755.775,90.1605263,48.9552632
01/20/2022 08:00:00 AM,01/20/2022 08:59:59 AM,50.8082981,1.0846154,307.5102564,27.1769231,0,756.4403846,77.9923077,53.225641
01/20/2022 09:00:00 AM,01/20/2022 09:59:59 AM,78.1659156,0.7666667,281.7846154,29.8025641,0,756.7184211,68.1410256,70.9923077
01/20/2022 10:00:00 AM,01/20/2022 10:59:59 AM,89.4454968,0.7526316,235.2157895,32.1842105,0,756.5032895,60.9894737,279.4868421
01/20/2022 01:00:00 PM,01/20/2022 01:59:59 PM,72.0989967,1.4692308,202.5923077,34.2358974,0,754.9096154,52.0461539,705.0871795
01/20/2022 02:00:00 PM,01/20/2022 02:59:59 PM,68.5558233,0.8131579,243.55,35.2447368,0,754.2315789,47.6131579,585.9684211
01/20/2022 03:00:00 PM,01/20/2022 03:59:59 PM,69.9540596,0.8923077,270.9410256,34,0,754.0096154,53.3564103,341.5717949
01/20/2022 04:00:00 PM,01/20/2022 04:59:59 PM,78.7322977,1.174359,284.4487179,32.1205128,0,753.9019231,58.7615385,90.3794872
01/20/2022 05:00:00 PM,01/20/2022 05:59:59 PM,79.768618,1.5972973,304.9324324,29.7864865,0,753.9405405,69.4864865,29.4513514
01/20/2022 06:00:00 PM,01/20/2022 06:59:59 PM,91.5440113,1.925641,309.674359,27.7871795,0,754.2384615,78.5948718,0.5230769
01/20/2022 07:00:00 PM,01/20/2022 07:59:59 PM,68.4845013,2.0564103,312.8717949,26.6589744,0,754.6846154,83.0333333,0
01/20/2022 08:00:00 PM,01/20/2022 08:59:59 PM,54.9457435,1.4552632,306.7868421,26.1763158,0,755.325,84.5868421,0
01/20/2022 09:00:00 PM,01/20/2022 09:59:59 PM,58.7045281,0.4666667,209.0512821,25.6692308,0,756.0307692,86.474359,0
01/20/2022 10:00:00 PM,01/20/2022 10:59:59 PM,62.0553986,0.5307692,278.5051282,25.4384615,0,756.2038462,86.9025641,0
01/20/2022 11:00:00 PM,01/20/2022 11:59:59 PM,67.2306704,0.3868421,179.3342105,24.8684211,0,756.0710526,88.6263158,0
01/21/2022 12:00:00 AM,01/21/2022 12:59:59 AM,45.8256945,0.2236842,86.6105263,24.05,0,755.6486842,91.2210526,0
01/21/2022 01:00:00 AM,01/21/2022 01:59:59 AM,47.408099,0.2307692,60.4666667,23.625641,0,755.2423077,92.4538462,0
01/21/2022 02:00:00 AM,01/21/2022 02:59:59 AM,33.3502663,0.3410256,217.5692308,23.3051282,0,755.0057692,93.1512821,0
01/21/2022 03:00:00 AM,01/21/2022 03:59:59 AM,29.1221668,0.3342105,183.9736842,23.3052632,0,754.8947368,93.5552632,0
01/21/2022 04:00:00 AM,01/21/2022 04:59:59 AM,26.7083152,0.6025641,298.2871795,23.6871795,0,754.8903846,92.8794872,0
01/21/2022 05:00:00 AM,01/21/2022 05:59:59 AM,22.0924739,0.5871795,303.1307692,23.6871795,0,755.3673077,93.7641026,0
01/21/2022 06:00:00 AM,01/21/2022 06:59:59 AM,31.0905353,0.6394737,303.8684211,24.0605263,0,755.9328947,93.3894737,8.8526316
01/21/2022 07:00:00 AM,01/21/2022 07:59:59 AM,30.9535577,1.1052632,343.2157895,25.4684211,0,756.6572368,86.7684211,51.5394737
01/21/2022 08:00:00 AM,01/21/2022 08:59:59 AM,52.6932344,1.7641026,338.0717949,27.8948718,0,757.1923077,76.3307692,82.8820513
01/21/2022 09:00:00 AM,01/21/2022 09:59:59 AM,59.0487727,0.7820513,215.9948718,30.2897436,0,757.5038462,67.6538462,97.7897436
01/21/2022 10:00:00 AM,01/21/2022 10:59:59 AM,61.1304412,0.5184211,169.6789474,32.7243243,0,757.2789474,57.9789474,258.3394737
01/21/2022 11:00:00 AM,01/21/2022 11:59:59 AM,67.5426766,0.9666667,204.6564103,33.8948718,0,756.7153846,58.1384615,727.8923077
01/21/2022 01:00:00 PM,01/21/2022 01:59:59 PM,103.1765948,1.0594595,198.8891892,33.8864865,0,755.7466216,56.645946,681.4513514
01/21/2022 02:00:00 PM,01/21/2022 02:59:59 PM,99.1217681,1.1846154,193,34.0846154,0,755.0192308,55.1769231,554.0769231
01/21/2022 03:00:00 PM,01/21/2022 03:59:59 PM,98.2009756,0.7897436,240.7230769,34.0384615,0,754.5942308,55.3230769,325.3179487
01/21/2022 04:00:00 PM,01/21/2022 04:59:59 PM,99.1038028,0.8894737,275.5973684,32.3631579,0,754.6539474,59.65,105.6157895
01/21/2022 05:00:00 PM,01/21/2022 05:59:59 PM,79.6589986,1.4487179,293.6128205,30.074359,0,754.9038462,65.8948718,34.3769231
01/21/2022 06:00:00 PM,01/21/2022 06:59:59 PM,70.4229968,1.3025641,313.3128205,27.948718,0,755.1769231,74.4846154,0.2487179
01/21/2022 07:00:00 PM,01/21/2022 07:59:59 PM,77.0456567,1.3973684,308.4184211,26.7657895,0,755.6901316,80.5842105,0
01/21/2022 08:00:00 PM,01/21/2022 08:59:59 PM,63.5838282,1.6421053,307.8789474,26.3131579,0,756.2447368,84.0526316,0
01/21/2022 09:00:00 PM,01/21/2022 09:59:59 PM,51.4542189,1.4102564,315.1923077,26.0461539,0,756.6307692,86.2717949,0
01/21/2022 10:00:00 PM,01/21/2022 10:59:59 PM,42.8461252,1.1205128,309.7589744,25.7179487,0,756.8884615,87.3179487,0
01/21/2022 11:00:00 PM,01/21/2022 11:59:59 PM,45.7332923,1.1605263,313.0894737,25.5131579,0,756.7559211,88.6736842,0
01/22/2022 12:00:00 AM,01/22/2022 12:59:59 AM,28.7966885,0.8105263,322.8641026,25.0846154,0,756.6384615,90.2897436,0
01/22/2022 01:00:00 AM,01/22/2022 01:59:59 AM,34.4093343,0.5846154,330.7384615,24.4769231,0,756.0730769,92.5512821,0
01/22/2022 02:00:00 AM,01/22/2022 02:59:59 AM,30.2037449,0.1736842,73.9763158,24.1210526,0,755.6802632,93.5631579,0
01/22/2022 03:00:00 AM,01/22/2022 03:59:59 AM,44.0951996,0.3648649,132.3289474,23.4631579,0,755.4,94.5157895,0
01/22/2022 04:00:00 AM,01/22/2022 04:59:59 AM,28.7444474,0.4512821,166.5410256,22.9948718,0,755.3538462,94.7564103,0
01/22/2022 05:00:00 AM,01/22/2022 05:59:59 AM,44.7514978,0.6282051,322.2333333,23.2666667,0,755.7134615,94.4205128,0
01/22/2022 06:00:00 AM,01/22/2022 06:59:59 AM,36.3066545,0.2842105,92.6447368,23.5210526,0,756.525,93.8394737,7.05
01/22/2022 07:00:00 AM,01/22/2022 07:59:59 AM,69.1155722,0.3971429,209.8457143,24.8571429,0,757.1871429,90.9457143,50.9914286
01/22/2022 08:00:00 AM,01/22/2022 08:59:59 AM,74.8267339,0.6794872,297.3897436,27.1230769,0,757.8173077,83.4,70.6769231
01/22/2022 10:00:00 AM,01/22/2022 10:59:59 AM,43.9822562,0.6,329.2,32.45,0,757.5,62.25,775.75
01/22/2022 11:00:00 AM,01/22/2022 11:59:59 AM,28.2525035,1.1307692,165.2025641,32.5307692,0,757.3269231,64.7410256,728.7333333
01/22/2022 12:00:00 PM,01/22/2022 12:59:59 PM,90.2278965,1.0947368,214.3473684,32.3657895,0,756.9848684,65.5973684,721.2815789
01/22/2022 01:00:00 PM,01/22/2022 01:59:59 PM,86.2862162,1.1615385,211.225641,32.1589744,0,756.2576923,64.9333333,693.9589744
01/22/2022 02:00:00 PM,01/22/2022 02:59:59 PM,87.5469947,0.9153846,202.1794872,32.1179487,0,755.6903846,63.8333333,577.8205128
01/22/2022 03:00:00 PM,01/22/2022 03:59:59 PM,70.9964583,0.9324324,210.8945946,31.9135135,0,755.1648649,64.1162162,332.2675676
01/22/2022 04:00:00 PM,01/22/2022 04:59:59 PM,67.8541816,0.7820513,217.3307692,31.3692308,0,754.9576923,65.3820513,101.2948718
01/22/2022 05:00:00 PM,01/22/2022 05:59:59 PM,70.0531183,0.725641,276.2846154,30.3538462,0,755.1403846,67.5333333,38.2102564
01/22/2022 06:00:00 PM,01/22/2022 06:59:59 PM,79.6786743,1.4589744,311.9128205,28.225641,0,755.4673077,74.5410256,0.3128205
01/22/2022 07:00:00 PM,01/22/2022 07:59:59 PM,59.9424996,1.8026316,309.7473684,26.7552632,0,755.9190789,82.0236842,0
01/22/2022 08:00:00 PM,01/22/2022 08:59:59 PM,43.4469679,1.7974359,312.6,26.1102564,0,756.4653846,85.3820513,0
01/22/2022 09:00:00 PM,01/22/2022 09:59:59 PM,33.0742183,1.9641026,309.6051282,25.8512821,0,756.6634615,86.7948718,0
01/22/2022 10:00:00 PM,01/22/2022 10:59:59 PM,27.0631998,1.5710526,312.9105263,25.7026316,0,756.8072368,87.7,0
01/22/2022 11:00:00 PM,01/22/2022 11:59:59 PM,26.2191114,0.9342105,313.0736842,25.5552632,0,756.5723684,88.7552632,0
01/23/2022 12:00:00 AM,01/23/2022 12:59:59 AM,28.9397946,0.6307692,290.2769231,25.5205128,0,756.1576923,88.9076923,0
01/23/2022 01:00:00 AM,01/23/2022 01:59:59 AM,52.6658449,0.5868421,292.1078947,25.2947368,0,755.4868421,89.8552632,0
01/23/2022 02:00:00 AM,01/23/2022 02:59:59 AM,49.7564717,0.5641026,231.525641,24.4410256,0,754.9423077,92.4153846,0
01/23/2022 03:00:00 AM,01/23/2022 03:59:59 AM,25.8683346,0.5692308,282.0179487,23.7205128,0,754.8365385,94.8205128,0
01/23/2022 04:00:00 AM,01/23/2022 04:59:59 AM,18.506839,0.4605263,157.4763158,23.7868421,0,755.0348684,95.3710526,0
01/23/2022 05:00:00 AM,01/23/2022 05:59:59 AM,23.8064488,0.7184211,343.5236842,23.8552632,0,755.3230263,95.0842105,0
01/23/2022 06:00:00 AM,01/23/2022 06:59:59 AM,31.6203058,0.4384615,295.5769231,23.6076923,0,755.8384615,95.8153846,6.6717949
01/23/2022 07:00:00 AM,01/23/2022 07:59:59 AM,47.330745,0.2717949,132.8,24.6076923,0,756.5269231,94.4923077,63.2512821
01/23/2022 08:00:00 AM,01/23/2022 08:59:59 AM,49.1608333,1.1210526,347.2657895,26.631579,0,757.1901316,85.7526316,112.2578947
01/23/2022 09:00:00 AM,01/23/2022 09:59:59 AM,37.9248224,0.7435897,202.0076923,27.9410256,0,757.4403846,78.9589744,231.9153846
01/23/2022 10:00:00 AM,01/23/2022 10:59:59 AM,39.9415817,0.7078947,239.4684211,29.8236842,0,757.2552632,71.7421053,299.9368421
01/23/2022 11:00:00 AM,01/23/2022 11:59:59 AM,45.8302755,0.6578947,215.1710526,31.8842105,0,756.8072368,65.2263158,535.9736842
01/23/2022 12:00:00 PM,01/23/2022 12:59:59 PM,64.9294915,0.9410256,205.8307692,32.0769231,0,756.1884615,65.3641026,518.474359
01/23/2022 01:00:00 PM,01/23/2022 01:59:59 PM,73.0329794,1.1820513,219.6025641,33.3846154,0,755.3480769,60.7025641,618.7051282
01/23/2022 02:00:00 PM,01/23/2022 02:59:59 PM,98.6888981,0.7157895,242.7842105,32.5210526,0,754.6381579,61.5184211,219.1368421
01/23/2022 03:00:00 PM,01/23/2022 03:59:59 PM,66.6016182,0.6282051,250.0692308,32.2410256,0,754.3538462,61.6923077,235.8538462
01/23/2022 04:00:00 PM,01/23/2022 04:59:59 PM,61.4354186,1.7128205,311.1307692,30.9846154,0,754.2865385,62.5897436,136.2820513
01/23/2022 05:00:00 PM,01/23/2022 05:59:59 PM,52.0426693,1.9405405,312.9162162,28.7081081,0,754.4351351,68.8567568,40.8513514
01/23/2022 06:00:00 PM,01/23/2022 06:59:59 PM,37.6165447,1.9102564,310.9769231,26.9,0,754.7557692,75.4974359,0.7384615
01/23/2022 07:00:00 PM,01/23/2022 07:59:59 PM,38.0910243,1.6769231,315.9820513,26.0230769,0,755.1615385,78.4794872,0
01/23/2022 08:00:00 PM,01/23/2022 08:59:59 PM,32.0907662,1.6684211,316.5605263,25.5973684,0,755.6506579,79.5394737,0
01/23/2022 09:00:00 PM,01/23/2022 09:59:59 PM,29.4911003,1.9461538,311.5384615,25.2717949,0,755.8019231,79.325641,0
01/23/2022 10:00:00 PM,01/23/2022 10:59:59 PM,26.3360213,1.8769231,314.2307692,25.2410256,0,755.8788462,79.7948718,0
01/23/2022 11:00:00 PM,01/23/2022 11:59:59 PM,26.539474,1.6263158,313.9315789,25.0263158,0,755.7296053,81.3263158,0
01/24/2022 12:00:00 AM,01/24/2022 12:59:59 AM,25.3921467,1.3842105,312.8657895,24.731579,0,755.4217105,83.9342105,0
01/24/2022 01:00:00 AM,01/24/2022 01:59:59 AM,38.9586702,1.1641026,322.9025641,24.6641026,0,755.3269231,86.1333333,0
01/24/2022 04:00:00 AM,01/24/2022 04:59:59 AM,35.8876588,0.7025641,298.2871795,25.0076923,0,754.7557692,86.9128205,0
01/24/2022 05:00:00 AM,01/24/2022 05:59:59 AM,56.0012891,0.525641,273.4897436,24.6564103,0,754.9615385,88.1128205,0
01/24/2022 06:00:00 AM,01/24/2022 06:59:59 AM,65.2305678,1.0410256,307.5410256,24.8948718,0,755.325,84.7564103,7.6641026
01/24/2022 07:00:00 AM,01/24/2022 07:59:59 AM,52.1468236,1.2405405,338.8324324,25.2540541,0,755.7466216,83.8513514,46.6756757
01/24/2022 08:00:00 AM,01/24/2022 08:59:59 AM,52.5908018,0.5307692,118.6692308,27.0538462,0,756.3096154,78.7871795,63.4179487
01/24/2022 09:00:00 AM,01/24/2022 09:59:59 AM,45.0841735,0.5179487,115.125641,28.9410256,0,756.5730769,70.925641,88.8179487
01/24/2022 10:00:00 AM,01/24/2022 10:59:59 AM,51.6283607,0.7025641,217.0205128,31.1230769,0,756.475,64.9538462,286.0487179
01/24/2022 11:00:00 AM,01/24/2022 11:59:59 AM,85.5966326,0.9447368,201.7868421,32.6394737,0,756.2368421,60.931579,712.7552632
01/24/2022 01:00:00 PM,01/24/2022 01:59:59 PM,86.2817212,1.1026316,213.2368421,32.8342105,0,755.1789474,60.4736842,697.9473684
01/24/2022 02:00:00 PM,01/24/2022 02:59:59 PM,97.1529675,1.1447368,210.7131579,32.6131579,0,754.6539474,59.7578947,583.8789474
01/24/2022 04:00:00 PM,01/24/2022 04:59:59 PM,70.9918115,1.3615385,295.925641,31.074359,0,754.25,60.6871795,114.0846154
01/24/2022 05:00:00 PM,01/24/2022 05:59:59 PM,84.922392,1.6157895,306.4657895,28.9368421,0,754.5888158,66.7631579,40.15
01/24/2022 06:00:00 PM,01/24/2022 06:59:59 PM,73.0257463,1.9230769,312.5410256,27.1461539,0,755.0096154,74.4410256,0.7487179
01/24/2022 07:00:00 PM,01/24/2022 07:59:59 PM,44.4436282,1.8615385,313.9153846,26.3025641,0,755.3807692,75.874359,0
